,Date,Cumulative E disp,Cumulative N disp,Name,Source
87,2018-07-05 00:00:00,5.923711776733398,-22.020801544189453,Peg 21,cosicorr
88,2018-10-18 00:00:00,8.17432975769043,-16.667991638183594,Peg 21,cosicorr
89,2019-01-16 00:00:00,7.037999629974365,-17.11480712890625,Peg 21,cosicorr
90,2019-03-02 00:00:00,6.974925518035889,-19.0137939453125,Peg 21,cosicorr
91,2019-11-02 00:00:00,9.90236759185791,-21.99767303466797,Peg 21,cosicorr
92,2019-11-22 00:00:00,10.080549240112305,-21.346559524536133,Peg 21,cosicorr
93,2020-01-16 00:00:00,13.729251861572266,-20.12954330444336,Peg 21,cosicorr
94,2020-02-10 00:00:00,9.657949447631836,-22.056711196899414,Peg 21,cosicorr
95,2020-03-11 00:00:00,9.011445045471191,-24.694091796875,Peg 21,cosicorr
96,2020-03-31 00:00:00,9.28555965423584,-25.79360008239746,Peg 21,cosicorr
97,2020-04-10 00:00:00,9.137528419494629,-26.753206253051758,Peg 21,cosicorr
98,2020-07-09 00:00:00,10.203228950500488,-23.51553726196289,Peg 21,cosicorr
99,2020-08-03 00:00:00,8.732086181640625,-27.80316925048828,Peg 21,cosicorr
100,2020-12-16 00:00:00,12.050621032714844,-24.23237419128418,Peg 21,cosicorr
101,2021-01-25 00:00:00,10.006139755249023,-25.9642276763916,Peg 21,cosicorr
102,2021-02-19 00:00:00,11.911375045776367,-28.06908416748047,Peg 21,cosicorr
103,2021-03-16 00:00:00,9.41170883178711,-27.51998519897461,Peg 21,cosicorr
104,2016-02-06 00:00:00,0.0,0.0,Peg 22,cosicorr
105,2016-11-22 00:00:00,-7.557013988494873,-9.43545150756836,Peg 22,cosicorr
106,2017-04-21 00:00:00,-4.980212211608887,-16.61626625061035,Peg 22,cosicorr
107,2017-05-01 00:00:00,-10.368284225463867,-26.721412658691406,Peg 22,cosicorr
108,2017-05-21 00:00:00,-6.969278335571289,-18.61579132080078,Peg 22,cosicorr
109,2017-08-04 00:00:00,-7.0734543800354,-8.571739196777344,Peg 22,cosicorr
110,2017-10-13 00:00:00,-3.214310884475708,-6.333656311035156,Peg 22,cosicorr
